Date,Open,High,Low,Close,Adj Close,Volume
2008-07-11,215.000000,219.800003,200.100006,203.449997,130.140930,72626
2008-07-14,203.000000,203.850006,193.300003,194.399994,124.351921,33999
2008-07-15,192.000000,200.500000,191.000000,194.649994,124.511818,45544
2008-07-16,193.000000,195.899994,190.100006,193.149994,125.683090,27182
2008-07-17,194.050003,205.500000,194.050003,203.250000,132.255157,2334068
2008-07-18,204.500000,206.000000,184.500000,188.550003,122.689888,448852
2008-07-21,190.000000,192.000000,173.000000,181.350006,118.004837,479768
2008-07-22,175.500000,191.000000,175.500000,188.399994,122.592262,149935
2008-07-23,194.899994,198.949997,186.500000,193.350006,125.813240,242136
2008-07-24,194.000000,195.000000,188.000000,190.149994,123.730995,29712
2008-07-25,190.000000,197.000000,185.500000,194.550003,126.594116,79264
2008-07-28,193.000000,213.250000,192.949997,210.149994,136.745041,654187
2008-07-29,205.000000,208.850006,194.000000,202.149994,131.539429,221600
2008-07-30,205.000000,212.600006,205.000000,210.000000,136.647400,287199
2008-07-31,212.000000,214.899994,205.600006,209.500000,136.322083,336475
2008-08-01,207.500000,222.000000,203.050003,218.949997,142.471222,324757
2008-08-04,218.000000,224.000000,212.000000,214.800003,139.770798,357073
2008-08-05,216.000000,218.949997,208.050003,212.500000,138.274170,1157167
2008-08-06,214.899994,228.000000,211.449997,221.600006,144.195572,184984
2008-08-07,224.000000,234.850006,224.000000,228.800003,148.880630,446826
2008-08-08,229.000000,231.000000,221.000000,227.800003,148.229950,120564
2008-08-11,228.000000,232.750000,220.100006,222.250000,144.618530,83524
2008-08-12,224.500000,224.949997,213.399994,216.250000,140.714325,49814
2008-08-13,216.000000,220.000000,213.000000,215.300003,140.096161,31209
2008-08-14,216.000000,229.949997,215.250000,226.699997,147.514130,296499
2008-08-18,229.000000,230.899994,223.000000,224.899994,146.342880,89480
2008-08-19,223.000000,227.050003,221.500000,225.500000,146.733322,78678
2008-08-20,226.850006,231.600006,226.500000,228.600006,148.750504,147715
2008-08-21,225.000000,228.800003,224.750000,226.899994,147.644287,98770
2008-08-22,225.000000,227.550003,223.149994,224.649994,146.180176,33442
2008-08-25,225.750000,230.500000,225.000000,229.600006,149.401199,46815
2008-08-26,235.500000,235.500000,226.399994,227.949997,148.327515,64017
2008-08-27,222.500000,234.000000,222.500000,230.500000,149.986832,107254
2008-08-28,231.000000,247.000000,231.000000,236.850006,154.118805,946730
2008-08-29,244.000000,246.500000,240.600006,242.800003,157.990463,157122
2008-09-01,240.000000,252.250000,240.000000,246.449997,160.365509,559921
2008-09-02,252.800003,252.800003,242.500000,243.500000,158.445953,50180
2008-09-04,243.500000,248.000000,240.149994,242.850006,158.022980,31784
2008-09-05,238.000000,247.300003,238.000000,246.350006,160.300446,78654
2008-09-08,250.000000,252.000000,243.500000,244.699997,159.226807,27995
2008-09-09,246.000000,249.899994,239.000000,241.600006,157.209595,44939
2008-09-10,240.550003,249.500000,240.550003,246.649994,160.495636,768473
2008-09-11,247.899994,253.000000,244.250000,249.550003,162.382675,283564
2008-09-12,251.750000,251.750000,240.149994,241.800003,157.339752,139264
2008-09-15,238.500000,243.899994,230.000000,242.500000,157.795273,90593
2008-09-16,231.600006,233.000000,221.050003,225.899994,146.993607,391178
2008-09-17,226.399994,229.899994,214.000000,216.699997,141.007126,198349
2008-09-18,201.050003,216.500000,200.000000,213.649994,139.022491,126007
2008-09-19,217.000000,222.000000,207.000000,217.850006,141.755447,295993
2008-09-22,221.100006,221.100006,206.350006,209.399994,136.257004,93549
2008-09-23,220.000000,220.000000,203.000000,205.550003,133.751816,94498
2008-09-24,206.000000,212.000000,202.100006,203.949997,132.710663,104083
2008-09-25,206.000000,206.750000,190.000000,192.550003,125.292664,344305
2008-09-26,195.699997,197.500000,184.000000,186.699997,121.486076,137707
2008-09-29,181.000000,184.000000,175.100006,180.100006,117.191437,129406
2008-09-30,175.000000,193.000000,165.000000,187.899994,122.266899,102828
2008-10-01,191.500000,192.000000,183.000000,185.250000,120.542572,42263
2008-10-03,180.250000,191.000000,176.399994,179.350006,116.703415,27677
2008-10-06,181.699997,181.699997,160.600006,167.750000,109.155273,113075
2008-10-07,179.000000,179.000000,162.500000,165.250000,107.528526,212780
2008-10-08,162.100006,162.100006,149.000000,157.000000,102.160217,200220
2008-10-10,152.000000,185.300003,118.199997,135.000000,87.844772,274106
2008-10-13,126.199997,171.949997,115.599998,155.000000,100.858833,79067
2008-10-14,155.000000,185.300003,155.000000,170.199997,110.749496,175071
2008-10-15,167.800003,176.000000,160.600006,170.850006,111.172440,43596
2008-10-16,156.399994,179.399994,156.000000,176.149994,114.621178,122185
2008-10-17,180.100006,195.000000,172.000000,175.050003,113.905396,198970
2008-10-20,185.000000,187.449997,176.000000,185.550003,120.737747,83822
2008-10-21,190.000000,201.899994,183.100006,198.199997,128.969147,153255
2008-10-22,194.199997,198.000000,180.500000,182.449997,118.720596,49345
2008-10-23,179.899994,189.500000,174.500000,183.050003,119.111023,154051
2008-10-24,180.949997,184.800003,169.199997,175.399994,114.133133,82141
2008-10-27,183.000000,191.699997,124.000000,162.500000,105.739075,215254
2008-10-29,177.199997,184.399994,138.000000,157.000000,102.160217,620056
2008-10-31,163.000000,176.100006,144.000000,160.600006,104.502754,208412
2008-11-03,160.250000,169.949997,155.000000,161.949997,105.381180,124906
2008-11-04,155.199997,165.500000,149.600006,151.350006,98.483749,105239
2008-11-05,154.850006,164.399994,153.899994,159.199997,103.591766,185041
2008-11-06,155.000000,159.600006,155.000000,156.850006,102.062607,28977
2008-11-07,156.000000,164.750000,155.399994,163.399994,106.324707,44188
2008-11-10,164.000000,174.399994,162.300003,169.699997,110.424118,48388
2008-11-11,169.399994,170.000000,163.000000,166.300003,108.211746,79778
2008-11-12,166.000000,169.000000,166.000000,167.149994,108.764847,78732
2008-11-14,169.199997,172.850006,164.500000,170.550003,110.977211,223008
2008-11-17,173.000000,175.350006,159.050003,164.750000,107.203186,179541
2008-11-18,164.750000,174.600006,164.750000,169.699997,110.424118,285754
2008-11-19,171.500000,173.000000,154.000000,155.699997,101.314308,1580610
2008-11-20,152.000000,157.000000,147.500000,154.050003,100.240677,61049
2008-11-21,158.500000,160.500000,151.000000,155.750000,101.346840,165144
2008-11-24,153.000000,155.500000,151.300003,153.250000,99.720108,35417
2008-11-25,154.350006,156.949997,153.000000,153.149994,99.655006,21014
2008-11-26,156.500000,156.500000,149.500000,150.800003,98.125877,365202
2008-11-27,150.800003,150.800003,150.800003,150.800003,98.125877,0
2008-11-28,152.949997,160.000000,146.500000,151.899994,98.841644,177892
2008-12-01,155.500000,169.000000,154.000000,163.899994,106.650047,350796
2008-12-02,158.199997,168.000000,156.149994,167.850006,109.220352,371787
2008-12-03,169.500000,169.949997,163.550003,164.949997,107.333298,59310
2008-12-04,166.000000,174.949997,162.300003,169.649994,110.391602,78792
2008-12-05,169.000000,169.000000,161.149994,162.699997,105.869225,10394
2008-12-08,168.000000,171.000000,157.149994,159.000000,103.461632,14077
2008-12-10,160.100006,163.000000,155.149994,160.050003,104.144859,52059
2008-12-11,161.000000,165.000000,154.100006,155.449997,101.151619,46876
2008-12-12,152.000000,159.000000,150.100006,153.600006,99.947845,35683
2008-12-15,156.000000,162.000000,154.199997,157.050003,102.192772,79030
2008-12-16,157.949997,161.000000,156.000000,159.550003,103.819519,20534
2008-12-17,159.050003,164.399994,151.350006,153.399994,99.817680,29051
2008-12-18,150.100006,162.000000,138.250000,159.500000,103.786972,227063
2008-12-19,162.000000,162.500000,150.899994,156.399994,101.769798,103387
2008-12-22,164.000000,164.800003,159.100006,159.949997,104.079773,87562
2008-12-23,160.000000,160.750000,155.100006,156.350006,101.737289,27112
2008-12-24,155.050003,157.500000,144.600006,148.699997,96.759361,195472
2008-12-26,148.500000,151.949997,147.500000,150.500000,97.930649,23831
2008-12-29,152.000000,152.000000,145.250000,146.899994,95.588135,14792
2008-12-30,146.050003,167.949997,146.050003,158.100006,102.876015,199995
2008-12-31,161.000000,162.399994,154.100006,155.600006,101.249252,45604
2009-01-02,168.000000,175.000000,164.100006,165.899994,107.951462,147246
2009-01-05,167.800003,169.500000,163.050003,168.300003,109.513161,21947
2009-01-06,165.100006,169.000000,164.000000,166.800003,108.537094,11818
2009-01-07,166.050003,171.949997,148.300003,156.750000,101.997551,93512
2009-01-09,145.100006,156.899994,141.850006,152.949997,99.524879,45938
2009-01-12,153.000000,155.000000,148.000000,149.800003,97.475166,59176
2009-01-13,149.000000,153.500000,148.000000,150.050003,97.637840,69964
2009-01-14,151.000000,155.000000,150.949997,152.850006,99.459808,4904
