Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,119.036255,119.036255,115.875008,116.100006,99.556625,1491382
2008-01-02,116.550003,116.662506,112.983757,115.053757,98.659454,2493253
2008-01-03,115.053757,115.053757,111.150002,111.645004,95.736443,3650897
2008-01-04,110.250008,112.927505,109.125008,111.746254,95.823273,4050933
2008-01-07,110.475006,111.150002,108.000008,108.551254,93.083527,3127475
2008-01-08,109.800003,111.363754,107.392502,110.115005,94.424431,3779124
2008-01-09,111.600006,113.040009,109.125008,110.430008,94.694557,3014199
2008-01-10,111.656258,112.927505,109.125008,109.732506,94.096443,3201439
2008-01-11,111.937508,111.937508,108.000008,109.991257,94.318321,2733333
2008-01-14,109.575005,109.575005,102.633759,103.758759,88.973907,11917874
2008-01-15,107.775002,107.775002,102.420006,103.522507,88.771332,3460639
2008-01-16,103.522507,103.950005,99.787506,102.667503,88.038155,3837035
2008-01-17,102.825005,105.727509,100.147507,104.073753,89.244011,1093008
2008-01-18,103.500008,104.400002,99.495003,102.228752,87.661934,3484839
2008-01-21,101.925003,103.027504,96.367500,98.887505,84.796761,4447146
2008-01-22,92.250008,118.125008,72.900002,97.188751,83.340096,7822328
2008-01-23,97.875008,102.127502,90.000008,97.065002,83.233963,4044342
2008-01-24,103.275002,103.275002,90.900002,92.497505,79.317299,3100288
2008-01-25,94.533752,99.202507,93.375008,97.188751,83.340096,2066946
2008-01-28,96.750008,97.740005,89.741257,91.890007,78.796371,2591959
2008-01-29,94.275002,95.400002,92.250008,92.812508,79.587433,1203359
2008-01-30,93.600006,94.612503,91.912506,93.071251,79.809280,3047062
2008-01-31,93.150002,100.327507,88.886253,95.118752,81.565041,5358933
2008-02-01,96.761253,101.250008,91.125008,99.011253,84.902908,4714479
2008-02-04,101.250008,106.650002,101.025002,104.512505,89.620255,3828417
2008-02-05,104.850006,104.850006,84.375008,102.521255,87.912743,1397257
2008-02-06,99.000008,100.080002,94.275002,95.613754,81.989510,3277657
2008-02-07,95.850006,96.727501,91.237503,92.328751,79.172592,2167968
2008-02-08,92.475006,95.613754,91.608757,94.972504,81.439629,2215773
2008-02-11,95.175003,96.300003,89.550003,95.096252,81.545761,3007653
2008-02-12,96.300003,97.200005,93.903755,95.208755,81.642227,3266866
2008-02-13,92.250008,96.300003,90.731255,92.250008,79.105057,2484430
2008-02-14,94.050003,94.927505,92.047501,93.678757,80.330223,2118048
2008-02-15,93.825005,95.175003,92.272507,94.635002,81.150215,1724808
2008-02-18,95.625008,96.862503,92.295006,93.386253,80.079445,1578968
2008-02-19,92.520004,95.625008,92.261253,92.778755,79.558495,2123004
2008-02-20,94.432503,94.500008,91.800003,92.475006,79.298027,1508635
2008-02-21,95.625008,98.100006,93.240005,97.132507,83.291862,5297928
2008-02-22,98.775002,98.775002,94.725006,96.030006,82.346451,1947875
2008-02-25,95.962502,99.528755,95.400002,98.865005,84.777481,1902182
2008-02-26,100.125008,100.710007,97.200005,100.181252,85.906166,1988617
2008-02-27,101.025002,101.182503,98.178757,99.146255,85.018661,1572964
2008-02-28,98.977501,101.362503,97.650002,100.665009,86.321007,3502933
2008-02-29,99.675003,100.125008,94.612503,98.336250,84.324089,3158448
2008-03-03,96.716255,96.716255,93.611252,94.826256,81.314224,3067084
2008-03-04,94.725006,95.557503,92.700005,94.410004,80.957291,1352888
2008-03-05,96.750008,99.000008,93.825005,98.302505,84.295128,1930902
2008-03-07,95.872505,96.502502,91.856255,93.780006,80.417068,2631297
2008-03-10,91.575005,98.460007,89.550003,90.562508,77.658028,2511946
2008-03-11,90.225006,90.450005,87.570007,88.470001,75.863693,4717666
2008-03-12,94.218758,94.252502,87.300003,87.738754,75.236641,3096893
2008-03-13,85.725006,86.625008,81.022507,82.316254,70.586823,3833910
2008-03-14,82.316254,85.477501,81.483757,83.092506,71.252441,4351222
2008-03-17,82.800003,84.375008,78.300003,79.672501,68.319756,5448684
2008-03-18,79.875000,83.925003,79.425003,80.842506,69.323051,6814426
2008-03-19,83.250008,87.626251,83.250008,85.140007,73.008202,5372675
2008-03-24,84.352501,90.900002,83.700005,89.707504,76.924858,3717622
2008-03-25,91.372505,98.741257,91.372505,98.100006,84.121506,4418115
2008-03-26,98.100006,99.900002,94.612503,96.457504,82.713036,4751333
2008-03-27,95.625008,97.852501,94.916252,96.626251,82.857742,6096488
2008-03-28,96.975006,103.387505,96.075005,102.037506,87.497932,4336457
